Year,OSHPD ID,Facility Name,County Name,ER Service Level Desc,Type,Count
2016,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,41210
2017,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,6922
2017,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,44215
2018,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,6994
2018,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,46243
2019,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,46963
2019,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,6365
2020,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Visit,37586
2020,106390923,ADVENTIST HEALTH LODI MEMORIAL,SAN JOAQUIN,BASIC,ED_Admit,5246
2012,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,3942
2012,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,32819
2013,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,4029
2013,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,31643
2014,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,4713
2014,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,30142
2015,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,5306
2015,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,33353
2016,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,5437
2016,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,33532
2017,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,5871
2017,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,35722
2018,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,7444
2018,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,39121
2019,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,39698
2019,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,8148
2020,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,33631
2020,106391010,SAN JOAQUIN GENERAL HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,7499
2012,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Admit,9269
2012,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Visit,44246
2013,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Admit,9297
2013,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Visit,45885
2014,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Admit,9825
2014,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Visit,50393
2015,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Admit,10793
2015,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Visit,59205
2016,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Admit,13269
2016,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Visit,75002
2017,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Admit,14624
2017,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Visit,77683
2018,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Admit,13340
2018,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Visit,65068
2019,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Visit,63684
2019,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Admit,14743
2020,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Visit,63622
2020,106391042,ST. JOSEPH'S MEDICAL CENTER OF STOCKTON,SAN JOAQUIN,BASIC,ED_Admit,13580
2012,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2397
2012,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,28317
2013,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2465
2013,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,29603
2014,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2760
2014,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,31908
2015,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2840
2015,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,34704
2016,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2845
2016,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,35144
2017,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2877
2017,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,33406
2018,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2706
2018,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,32380
2019,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,30627
2019,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2883
2020,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Visit,23234
2020,106391056,SUTTER TRACY COMMUNITY HOSPITAL,SAN JOAQUIN,BASIC,ED_Admit,2644
2012,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2299
2012,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,25362
2013,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2074
2013,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,25756
2014,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2278
2014,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,29830
2015,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2547
2015,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,31523
2016,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2479
2016,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,29490
2017,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2566
2017,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,32223
2018,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2665
2018,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,29642
2019,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,29984
2019,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2773
2020,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Visit,22126
2020,106392287,DOCTORS HOSPITAL OF MANTECA,SAN JOAQUIN,BASIC,ED_Admit,2496
2012,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,3882
2012,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,53060
2013,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,4797
2013,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,54568
2014,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,4635
2014,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,60420
2015,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,5423
2015,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,68602
2016,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,5748
2016,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,72734
2017,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,5623
2017,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,82004
2018,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,6321
2018,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,89759
2019,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,99189
2019,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,7312
2020,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Visit,82736
2020,106394009,KAISER FOUNDATION HOSPITAL - MANTECA,SAN JOAQUIN,BASIC,ED_Admit,7132
2012,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Admit,1817
2012,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Visit,14418
2013,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Admit,1765
2013,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Visit,14563
2014,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Admit,1733
2014,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Visit,20394
2015,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Admit,1852
2015,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Visit,23332
2016,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Admit,1935
2016,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Visit,24069
2017,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Admit,1863
2017,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Visit,25043
2018,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Admit,1919
2018,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Visit,22534
2019,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Visit,23447
2019,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Admit,1774
2020,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Visit,18890
2020,106400466,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",SAN LUIS OBISPO,BASIC,ED_Admit,1731
2012,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2165
2012,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,9799
2013,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2129
2013,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,9417
2014,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2217
2014,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,14649
2015,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2334
2015,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,17074
2016,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2442
2016,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,17529
2017,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2636
2017,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,18318
2018,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2703
2018,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,17519
2019,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,18230
2019,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2835
2020,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,15470
2020,106400480,FRENCH HOSPITAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2705
2012,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2537
2012,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,18777
2013,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2333
2013,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,18680
2014,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2323
2014,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,19772
2015,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2426
2015,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,21966
2016,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2447
2016,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,22023
2017,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2799
2017,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,22928
2018,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2981
2018,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,21333
2019,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,21040
2019,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,3060
2020,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Visit,16552
2020,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,SAN LUIS OBISPO,BASIC,ED_Admit,2755
2012,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Admit,3612
2012,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Visit,29015
2013,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Admit,3484
2013,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Visit,29068
2014,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Admit,3181
2014,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Visit,31121
2015,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Admit,3158
2015,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Visit,33325
2016,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Admit,3118
2016,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Visit,33420
2017,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Admit,3218
2017,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Visit,31900
2018,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Admit,3319
2018,106400548,TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Visit,29149
2019,106400548,TENET HEALTH CENTRAL COAST TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Visit,29415
2019,106400548,TENET HEALTH CENTRAL COAST TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Admit,3551
2020,106400548,TENET HEALTH CENTRAL COAST TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Visit,22621
2020,106400548,TENET HEALTH CENTRAL COAST TWIN CITIES COMMUNITY HOSPITAL,SAN LUIS OBISPO,BASIC,ED_Admit,3076
2012,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,2881
2012,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,38227
2013,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,3007
2013,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,39331
2014,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,3014
2014,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,37896
2015,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,3023
2015,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,38024
2016,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,2589
2016,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,37594
2017,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,2565
2017,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,37165
2018,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,2248
2018,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,36280
2019,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,35840
2019,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,2111
2020,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,25413
2020,106410782,SAN MATEO MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,1833
2012,106410804,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,SAN MATEO,BASIC,ED_Admit,3226
2012,106410804,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,SAN MATEO,BASIC,ED_Visit,22048
2013,106410804,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,SAN MATEO,BASIC,ED_Admit,3339
2013,106410804,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,SAN MATEO,BASIC,ED_Visit,21970
2014,106410804,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,SAN MATEO,BASIC,ED_Admit,2900
2014,106410804,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,SAN MATEO,BASIC,ED_Visit,22279
2012,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Admit,3986
2012,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Visit,30501
2013,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Admit,3599
2013,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Visit,30567
2014,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Admit,3610
2014,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Visit,31633
2015,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Admit,3924
2015,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Visit,34538
2016,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Admit,3864
2016,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Visit,35815
2017,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Admit,4353
2017,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Visit,37321
2018,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Admit,4200
2018,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Visit,37741
2019,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Visit,40089
2019,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Admit,4172
2020,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Visit,28542
2020,106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,SAN MATEO,BASIC,ED_Admit,4216
2012,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,4931
2012,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,20496
2013,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,5007
2013,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,20769
2014,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,4666
2014,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,22908
2015,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,4776
2015,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,24273
2016,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,4716
2016,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,23667
2017,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,4591
2017,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,22651
2018,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,4218
2018,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,20851
2019,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,19105
2019,106410817,SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,3842
2020,106410817,AHMC SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Visit,13527
2020,106410817,AHMC SETON MEDICAL CENTER,SAN MATEO,BASIC,ED_Admit,2833
2012,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Admit,0
2012,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Visit,3100
2013,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Admit,0
2013,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Visit,2967
2014,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Admit,1
2014,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Visit,3177
2015,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Admit,2
2015,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Visit,3268
2016,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Admit,0
2016,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Visit,2709
2017,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Admit,0
2017,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Visit,2680
2018,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Admit,0
2018,106410828,SETON COASTSIDE,SAN MATEO,STANDBY,ED_Visit,2520
